sample_id,source_file,beam_layer,azimuth_deg,distance_m,velocity_mps,mat_path,target_present,raw_score,pred_range_index,pred_velocity_index,true_range_index,true_velocity_index,localization_ok,roi_quality,polarimetric_confidence
20260204_100739_beam1_az001,20260204_100739,1,1.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100739_beam1_az001.mat,0,0.42971894,27,66,-1,-1,False,0.81789553,0.22803837
20260204_100739_beam1_az010,20260204_100739,1,10.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam1_az010.mat,0,0.6235038,65,66,-1,-1,False,0.74269104,0.17969288
20260204_100739_beam1_az019,20260204_100739,1,19.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100739_beam1_az019.mat,0,0.38892236,58,66,-1,-1,False,0.78403217,0.07602408
20260204_100739_beam1_az028,20260204_100739,1,28.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100739_beam1_az028.mat,0,0.73219734,55,63,-1,-1,False,0.76323956,0.19266595
20260204_100739_beam1_az037,20260204_100739,1,37.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam1_az037.mat,0,0.69718,63,65,-1,-1,False,0.6945028,0.23624653
20260204_100739_beam1_az046,20260204_100739,1,46.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam1_az046.mat,0,0.659481,69,61,-1,-1,False,0.77813846,0.089097776
20260204_100739_beam1_az055,20260204_100739,1,55.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam1_az055.mat,0,0.49311998,59,61,-1,-1,False,0.7184714,0.47076654
20260204_100739_beam1_az064,20260204_100739,1,64.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100739_beam1_az064.mat,0,0.46686187,38,68,-1,-1,False,0.83944124,0.20803532
20260204_100739_beam1_az073,20260204_100739,1,73.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam1_az073.mat,0,0.7894988,52,66,-1,-1,False,0.7574282,0.23642893
20260204_100739_beam1_az082,20260204_100739,1,82.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam1_az082.mat,0,0.4147278,72,65,-1,-1,False,0.7487491,0.23704931
20260204_100739_beam1_az091,20260204_100739,1,91.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam1_az091.mat,0,0.8942446,45,64,-1,-1,False,0.8289364,0.2353127
20260204_100739_beam1_az100,20260204_100739,1,100.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100739_beam1_az100.mat,0,0.3759691,36,70,-1,-1,False,0.66540164,0.26800936
20260204_100739_beam1_az109,20260204_100739,1,109.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam1_az109.mat,0,0.4508201,40,69,-1,-1,False,0.81711817,0.35680005
20260204_100739_beam1_az118,20260204_100739,1,118.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam1_az118.mat,0,0.41600418,48,69,-1,-1,False,0.7636185,0.23404364
20260204_100739_beam1_az127,20260204_100739,1,127.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam1_az127.mat,0,0.57409716,32,68,-1,-1,False,0.7617574,0.1540672
20260204_100739_beam1_az136,20260204_100739,1,136.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100739_beam1_az136.mat,0,0.27557564,36,69,-1,-1,False,0.8234175,0.09874835
20260204_100739_beam1_az145,20260204_100739,1,145.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam1_az145.mat,0,0.69198847,52,66,-1,-1,False,0.75060374,0.28916276
20260204_100739_beam1_az154,20260204_100739,1,154.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam1_az154.mat,0,0.8703794,61,65,-1,-1,False,0.7514354,0.25608432
20260204_100739_beam1_az163,20260204_100739,1,163.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam1_az163.mat,0,0.42810205,70,69,-1,-1,False,0.7181237,0.32656702
20260204_100739_beam1_az172,20260204_100739,1,172.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100739_beam1_az172.mat,0,0.7339013,42,65,-1,-1,False,0.7784368,0.40411416
20260204_100739_beam1_az181,20260204_100739,1,181.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam1_az181.mat,0,0.5722421,54,67,-1,-1,False,0.732596,0.259588
20260204_100739_beam1_az190,20260204_100739,1,190.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100739_beam1_az190.mat,0,0.702918,72,63,-1,-1,False,0.7155118,0.1263784
20260204_100739_beam1_az199,20260204_100739,1,199.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam1_az199.mat,0,0.90984696,67,63,-1,-1,False,0.7642739,0.21066345
20260204_100739_beam1_az208,20260204_100739,1,208.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam1_az208.mat,0,0.6904767,51,66,-1,-1,False,0.6575228,0.31449986
20260204_100739_beam1_az217,20260204_100739,1,217.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam1_az217.mat,0,0.68143636,60,65,-1,-1,False,0.7162852,0.19428669
20260204_100739_beam1_az226,20260204_100739,1,226.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam1_az226.mat,0,0.7328623,57,65,-1,-1,False,0.7293449,0.33241272
20260204_100739_beam1_az235,20260204_100739,1,235.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam1_az235.mat,0,0.481746,59,66,-1,-1,False,0.76331985,0.04997826
20260204_100739_beam1_az244,20260204_100739,1,244.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam1_az244.mat,0,0.9556153,39,44,-1,-1,False,0.7025934,0.2479842
20260204_100739_beam1_az253,20260204_100739,1,253.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam1_az253.mat,0,0.57572436,40,68,-1,-1,False,0.6937348,0.36421883
20260204_100739_beam1_az262,20260204_100739,1,262.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam1_az262.mat,0,0.47680783,59,63,-1,-1,False,0.6647165,0.26311094
20260204_100739_beam2_az001,20260204_100739,2,1.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam2_az001.mat,0,0.54519606,49,66,-1,-1,False,0.793267,0.14297208
20260204_100739_beam2_az010,20260204_100739,2,10.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam2_az010.mat,0,0.51444495,66,66,-1,-1,False,0.70995754,0.23036891
20260204_100739_beam2_az019,20260204_100739,2,19.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100739_beam2_az019.mat,0,0.69162,70,66,-1,-1,False,0.8166086,0.10867053
20260204_100739_beam2_az028,20260204_100739,2,28.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam2_az028.mat,0,0.55764,54,63,-1,-1,False,0.738018,0.23419659
20260204_100739_beam2_az037,20260204_100739,2,37.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam2_az037.mat,0,0.544104,63,63,-1,-1,False,0.6864484,0.17810464
20260204_100739_beam2_az046,20260204_100739,2,46.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam2_az046.mat,0,0.23671228,70,62,-1,-1,False,0.76497555,0.09542248
20260204_100739_beam2_az055,20260204_100739,2,55.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam2_az055.mat,0,0.33988997,73,69,-1,-1,False,0.6915507,0.23113881
20260204_100739_beam2_az064,20260204_100739,2,64.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam2_az064.mat,0,0.37564698,75,63,-1,-1,False,0.7889096,0.04666989
20260204_100739_beam2_az073,20260204_100739,2,73.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam2_az073.mat,0,0.7844242,69,63,-1,-1,False,0.7660472,0.14526702
20260204_100739_beam2_az082,20260204_100739,2,82.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam2_az082.mat,0,0.64641494,50,65,-1,-1,False,0.69510335,0.20394686
20260204_100739_beam2_az091,20260204_100739,2,91.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam2_az091.mat,0,0.3294599,31,67,-1,-1,False,0.8276882,0.09184232
20260204_100739_beam2_az100,20260204_100739,2,100.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam2_az100.mat,0,0.5383792,76,65,-1,-1,False,0.6585903,0.3782097
20260204_100739_beam2_az109,20260204_100739,2,109.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam2_az109.mat,0,0.31238517,70,66,-1,-1,False,0.8036721,0.07575987
20260204_100739_beam2_az118,20260204_100739,2,118.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam2_az118.mat,0,0.3546303,45,60,-1,-1,False,0.7403585,0.41517523
20260204_100739_beam2_az127,20260204_100739,2,127.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam2_az127.mat,0,0.36964464,39,70,-1,-1,False,0.74910676,0.21191958
20260204_100739_beam2_az136,20260204_100739,2,136.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam2_az136.mat,0,0.4623265,37,69,-1,-1,False,0.78634876,0.14140794
20260204_100739_beam2_az145,20260204_100739,2,145.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam2_az145.mat,0,0.28867245,76,67,-1,-1,False,0.7724826,0.18822572
20260204_100739_beam2_az154,20260204_100739,2,154.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam2_az154.mat,0,0.94217837,52,65,-1,-1,False,0.73692375,0.3210864
20260204_100739_beam2_az163,20260204_100739,2,163.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100739_beam2_az163.mat,0,0.9281751,44,65,-1,-1,False,0.73185515,0.27239275
20260204_100739_beam2_az172,20260204_100739,2,172.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam2_az172.mat,0,0.6615211,61,65,-1,-1,False,0.7260385,0.17704391
20260204_100739_beam2_az181,20260204_100739,2,181.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam2_az181.mat,0,0.5042269,43,69,-1,-1,False,0.707024,0.21283828
20260204_100739_beam2_az190,20260204_100739,2,190.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100739_beam2_az190.mat,0,0.7829225,67,66,-1,-1,False,0.7163799,0.2105901
20260204_100739_beam2_az199,20260204_100739,2,199.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam2_az199.mat,0,0.8311751,66,66,-1,-1,False,0.7683393,0.16605115
20260204_100739_beam2_az208,20260204_100739,2,208.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam2_az208.mat,0,0.78378433,48,65,-1,-1,False,0.62636006,0.30950212
20260204_100739_beam2_az217,20260204_100739,2,217.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam2_az217.mat,0,0.439752,65,60,-1,-1,False,0.7457113,0.20125869
20260204_100739_beam2_az226,20260204_100739,2,226.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100739_beam2_az226.mat,0,0.8315856,71,65,-1,-1,False,0.6844003,0.26779017
20260204_100739_beam2_az235,20260204_100739,2,235.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam2_az235.mat,0,0.31251037,75,66,-1,-1,False,0.7754898,0.042274676
20260204_100739_beam2_az244,20260204_100739,2,244.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100739_beam2_az244.mat,0,0.91975904,39,44,-1,-1,False,0.69888127,0.25935364
20260204_100739_beam2_az253,20260204_100739,2,253.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100739_beam2_az253.mat,0,0.91355556,63,65,-1,-1,False,0.69258463,0.3753266
20260204_100739_beam2_az262,20260204_100739,2,262.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100739_beam2_az262.mat,0,0.31964085,59,63,-1,-1,False,0.67648184,0.2947729
20260204_100739_beam3_az001,20260204_100739,3,1.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100739_beam3_az001.mat,0,0.510924,65,66,-1,-1,False,0.7998923,0.07540978
20260204_100739_beam3_az010,20260204_100739,3,10.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam3_az010.mat,0,0.81185126,50,63,-1,-1,False,0.7154977,0.2508632
